student_id,age,gender,gaming_hours,study_hours,sleep_hours,attendance,gaming_genre,social_activity,device_usage,reaction_time_ms,addiction_score,stress_level,grades
3527,17,Female,6.62,4.23,4.3,88.88,Casual,4.48,10.77,269.46,17.25,Low,38.46
3528,19,Male,6.66,5.62,7.54,73.82,RPG,2.49,11.09,237.18,15.61,Low,54.26
3529,16,Female,6.8,5.49,8.85,74.09,FPS,3.07,12.78,244.02,14.18,Low,56.05
3530,18,Female,6.43,6.43,8.3,78.8,FPS,4.93,9.57,227.39,14.92,Low,66.36
3531,24,Male,3.9,9.64,6.67,93.41,RPG,2.61,6.9,256.35,9.3,Medium,99.3
3532,20,Female,3.05,8.97,7.94,64.03,Casual,3.92,4.47,278.43,7.29,Medium,105.12481894381676
3533,21,Male,6.65,1.98,8.72,85.26,Casual,2.07,8.14,244.65,12.44,Low,47.16
3534,18,Male,3.92,3.39,5.08,87.09,Casual,0.18,7.48,272.1,7.28,Medium,56.17
3535,20,Female,1.97,8.5,7.97,82.31,Casual,4.17,3.83,296.89,6.1,Medium,100.0
3536,23,Female,4.06,8.42,5.35,97.43,RPG,4.72,5.42,268.54,8.67,High,80.12
3537,21,Other,1.13,3.48,8.38,84.08,RPG,2.17,6.95,306.16,6.32,Medium,74.24
3538,19,Female,5.53,7.58,4.49,85.38,RPG,2.52,11.29,250.7,15.05,High,65.932558286923
3539,17,Female,2.69,7.05,4.89,83.99,RPG,2.12,5.32,274.22,8.11,High,82.96
3540,24,Female,2.09,5.26,7.6,88.88,FPS,4.98,7.04,280.0,9.89,Medium,79.79
3541,16,Female,7.65,2.81,4.87,65.42,RPG,4.52,13.01,241.79,18.38,Low,14.04
3542,16,Female,6.22,9.0,4.79,95.77,FPS,0.21,9.54,237.13,12.11,High,77.20749441639087
3543,19,Male,6.3,7.1,6.78,61.7,Casual,3.9,8.42,241.99,12.11,Low,80.25833790116695
3544,22,Female,4.99,2.52,8.17,85.63,FPS,3.0,6.64,272.02,10.22,Medium,42.22
3545,16,Male,6.71,7.34,5.34,84.62,Casual,0.13,8.41,236.78,14.69,High,67.12487779278962
3546,24,Female,6.07,7.67,8.21,68.32,FPS,2.22,11.05,255.93,17.39,Low,77.96111988622889
3547,19,Male,4.79,8.98,8.04,61.63,Casual,0.75,7.71,253.64,10.76,Medium,93.36404938145633
3548,18,Female,7.69,3.01,6.9,65.55,FPS,4.37,12.16,243.27,20.97,Low,28.633261371103472
3549,16,Male,1.53,9.9,7.23,70.87,Casual,0.06,5.22,303.91,8.44,Medium,100.0
3550,19,Male,7.55,2.38,4.2,95.28,FPS,4.37,10.52,229.13,17.45,Low,17.827820242011526
3551,24,Female,3.21,6.41,5.84,94.23,RPG,4.7,4.83,279.83,8.49,Medium,88.83
3552,21,Male,4.23,6.91,5.32,62.55,FPS,0.36,6.9,276.89,8.88,Medium,62.62
3553,21,Female,0.98,4.77,4.75,71.57,RPG,3.6,6.18,310.6,7.92,Medium,68.86
3554,16,Male,4.32,5.28,5.95,95.57,Casual,2.74,9.38,236.19,9.9,Medium,58.22
3555,17,Male,4.89,9.02,5.77,69.47,Casual,4.77,6.03,256.84,12.75,High,65.83
3556,21,Male,7.98,6.81,7.64,99.84,FPS,3.99,9.68,227.46,14.75,Low,52.9
3557,17,Female,7.8,5.47,6.99,70.27,RPG,3.47,12.58,216.72,19.27,Low,42.66
3558,18,Male,7.73,2.16,8.57,89.56,Casual,4.63,10.41,222.2,19.03,Low,31.27
3559,19,Female,2.79,1.07,4.73,76.68,RPG,0.8,7.01,282.64,9.51,Medium,36.32
3560,20,Male,7.93,2.12,4.3,65.45,FPS,1.88,11.74,240.79,16.83,Low,7.04
3561,24,Male,3.64,9.61,6.67,70.21,FPS,4.21,7.9,282.3,8.87,Medium,88.76
3562,19,Male,6.81,7.88,4.01,87.0,RPG,0.51,8.08,241.57,17.33,High,72.32258716509979
3563,24,Male,1.73,9.7,7.94,73.48,FPS,4.68,7.39,287.58,5.28,Medium,100.0
3564,18,Female,4.05,1.32,6.53,84.17,RPG,3.73,5.15,264.55,7.71,Medium,40.1
3565,23,Female,7.73,7.12,6.44,68.22,RPG,2.2,8.77,235.74,18.99,Low,48.79752737858515
3566,16,Female,7.58,1.4,5.81,77.94,FPS,1.69,9.71,235.64,16.1,Low,12.92
3567,24,Male,5.47,8.04,5.87,80.49,RPG,0.74,11.44,240.15,13.81,High,83.81803362900654
3568,24,Male,6.38,4.43,6.16,76.51,Casual,0.47,7.74,257.43,17.12,Low,40.57
3569,17,Male,1.41,1.86,4.08,67.92,FPS,2.12,6.78,294.47,4.21,Medium,54.74
3570,19,Female,5.77,6.11,4.42,78.46,FPS,4.22,7.57,254.34,10.98,Low,51.49
3571,23,Male,4.94,3.52,6.53,87.72,Casual,2.66,6.49,288.06,11.01,Medium,57.04
3572,22,Female,0.73,6.94,4.75,98.6,FPS,2.26,5.62,307.06,3.97,Medium,83.36
3573,16,Male,0.91,6.92,7.89,91.58,Casual,1.6,6.14,310.76,2.88,Medium,95.85
3574,20,Male,0.87,7.35,5.37,66.46,Casual,0.78,5.83,303.97,5.83,High,86.56
3575,22,Male,5.79,9.93,4.49,70.91,Casual,4.95,8.0,252.27,12.72,High,84.02644811541781
3576,19,Male,1.13,4.48,5.18,63.15,RPG,0.13,6.53,320.69,5.09,Medium,68.2
3577,16,Female,3.74,5.19,5.79,65.43,RPG,1.56,5.1,273.17,8.15,Medium,56.87
3578,24,Male,2.86,8.24,4.18,70.03,Casual,3.85,5.57,282.74,4.98,High,77.93
3579,20,Female,4.4,6.21,4.71,67.98,FPS,2.6,7.72,278.24,8.83,Medium,65.18
3580,17,Male,5.65,1.34,5.62,68.55,FPS,1.57,6.99,239.57,8.81,Low,14.18
3581,23,Female,5.48,8.59,5.55,69.23,FPS,4.96,9.38,255.07,15.19,High,74.8472501484439
3582,17,Male,4.12,1.46,8.0,72.03,Casual,3.1,7.92,263.28,10.14,Medium,45.1
3583,18,Female,3.71,2.54,8.22,65.02,RPG,1.48,9.67,273.1,12.39,Medium,47.9
3584,16,Female,3.18,1.92,4.97,71.11,RPG,4.24,7.29,272.97,7.51,Medium,40.61
3585,17,Other,6.9,1.7,4.62,87.54,RPG,0.75,9.89,222.91,17.59,Low,16.56957957190751
3586,22,Male,2.65,1.23,7.17,69.46,RPG,2.32,7.6,266.11,4.54,Medium,52.72264087650508
3587,17,Female,2.07,1.5,8.02,66.87,FPS,4.2,4.74,290.63,7.42,Medium,53.84
3588,21,Male,5.95,4.98,8.82,62.71,RPG,4.92,9.61,250.88,13.57,Low,54.92
3589,18,Male,2.88,3.28,4.03,80.0,RPG,1.92,4.16,293.57,3.63,Medium,59.4
3590,19,Male,6.78,2.14,6.07,93.68,RPG,0.69,9.39,225.29,9.22,Low,25.84
3591,23,Male,2.62,6.93,7.67,62.36,Casual,2.83,6.26,290.08,8.06,Medium,75.86
3592,18,Other,5.62,3.04,8.14,81.69,RPG,4.72,10.13,258.15,15.47,Low,53.62
3593,21,Male,0.36,1.17,4.31,86.02,Casual,3.33,1.86,319.28,1.59,Medium,27.32
3594,16,Female,3.08,4.77,7.4,83.7,RPG,3.01,8.07,285.62,9.86,Medium,69.42
3595,22,Female,2.75,3.79,5.44,95.1,RPG,1.55,8.25,265.38,9.14,Medium,62.28
3596,23,Female,6.53,3.87,4.37,94.66,Casual,3.03,8.94,240.44,14.38,Low,31.02
3597,23,Female,7.74,5.01,6.45,62.29,Casual,4.42,12.57,226.3,19.81,Low,31.01
3598,18,Male,3.69,7.02,4.79,74.44,RPG,1.88,5.59,281.17,5.38,High,66.19
3599,16,Female,6.6,6.55,7.69,86.83,FPS,1.21,10.22,254.67,15.21,Low,53.49
3600,24,Male,5.6,9.44,7.71,98.1,FPS,2.4,10.59,250.21,15.06,Low,106.3943009843576
3601,21,Female,7.74,5.66,8.21,92.19,FPS,1.88,10.67,223.67,16.05,Low,54.67
3602,24,Female,6.49,5.25,5.89,67.06,FPS,2.35,7.62,243.43,14.06,Low,45.90042885819427
3603,22,Other,0.62,2.92,4.07,71.17,RPG,0.48,4.32,312.78,0.74,Medium,51.47
3604,16,Male,5.71,7.8,5.3,90.54,Casual,1.68,10.93,255.8,14.18,High,83.36772220198995
3605,16,Male,4.28,2.27,6.34,78.86,RPG,4.13,5.82,273.93,7.89,Medium,47.17
3606,21,Male,0.13,5.42,7.47,81.89,FPS,2.0,1.28,316.68,-0.2,Medium,86.87
3607,20,Male,2.01,4.79,5.91,84.36,FPS,4.84,7.06,300.87,7.69,Medium,80.08
3608,24,Male,7.37,6.92,6.68,64.13,RPG,3.54,9.71,229.37,12.39,Low,39.35
3609,17,Female,7.41,9.26,6.62,94.24,Casual,1.83,10.23,216.58,14.05,Low,76.0166620269118
3610,23,Male,6.39,9.52,4.82,94.53,Casual,1.26,7.82,231.76,14.94,High,81.90815401309386
3611,20,Female,7.85,2.51,7.12,78.73,Casual,3.43,9.33,202.45,16.13,Low,27.37
3612,17,Female,6.45,3.36,6.2,85.07,Casual,1.51,10.52,259.23,13.47,Low,29.17
3613,21,Female,0.08,8.3,8.04,86.4,RPG,4.63,3.84,331.89,2.94,Medium,105.17843966197063
3614,23,Male,2.3,5.66,7.45,67.59,Casual,0.58,4.76,302.75,3.62,Medium,90.29019200488389
3615,19,Male,0.24,5.08,4.56,64.5,FPS,0.14,3.5,314.96,-0.17,Medium,62.07
3616,17,Male,0.75,7.4,6.44,60.83,FPS,1.11,3.69,320.77,2.55,Medium,85.83
3617,20,Male,1.75,6.42,7.51,96.52,FPS,3.03,6.23,307.98,5.46,Medium,98.94
3618,17,Female,4.03,9.74,4.44,73.83,FPS,4.17,9.34,257.1,9.23,High,86.94
3619,17,Male,6.78,6.26,7.96,63.43,FPS,0.85,11.61,230.78,15.45,Low,51.59
3620,21,Female,6.9,5.19,5.11,78.63,Casual,2.92,7.92,242.57,16.98,Low,41.38
3621,24,Female,4.93,5.89,6.52,63.03,RPG,0.72,6.43,255.95,10.54,Medium,52.24
3622,19,Female,7.43,8.28,8.7,63.41,Casual,2.82,10.58,223.77,14.13,Low,74.05329433761166
3623,21,Male,4.0,6.51,6.86,79.56,Casual,0.09,9.26,280.24,10.68,Medium,69.82
3624,22,Male,7.11,6.82,6.12,80.35,Casual,2.79,9.29,226.4,11.07,Low,50.22300618241369
3625,21,Female,3.63,9.74,4.03,83.21,Casual,2.61,9.02,301.26,13.18,High,96.02
3626,23,Female,2.22,6.57,4.67,86.25,Casual,0.21,3.77,309.3,2.84,Medium,92.51479498377523
3627,19,Male,7.33,4.42,6.89,86.73,RPG,3.45,8.69,229.91,15.75,Low,41.15
3628,16,Male,3.1,7.22,6.47,77.32,RPG,2.86,8.67,295.3,9.31,Medium,89.22
3629,22,Male,4.03,6.94,5.82,85.74,Casual,3.12,5.84,273.51,7.4,Medium,72.83
3630,18,Female,2.63,1.12,8.62,72.19,Casual,2.65,5.95,284.28,9.52,Medium,53.65
3631,21,Male,5.3,5.21,5.66,77.65,Casual,3.61,7.93,276.18,16.03,Low,51.91
3632,17,Female,7.96,7.69,6.69,75.73,Casual,2.63,9.7,228.38,15.29,Low,58.47801400812924
3633,24,Male,0.2,5.49,6.84,73.16,RPG,4.61,4.36,308.66,3.9,Medium,70.35
3634,16,Female,7.2,8.02,6.64,69.54,Casual,4.72,13.02,238.2,15.33,Low,63.04908827482368
3635,21,Female,0.03,5.06,6.39,63.14,Casual,3.63,4.32,336.41,4.85,Medium,81.36
3636,21,Female,2.91,9.85,5.69,80.24,RPG,4.56,5.68,285.1,9.73,High,97.38
3637,20,Male,1.35,3.64,8.54,81.49,RPG,4.62,5.91,305.9,7.0,Medium,86.38
3638,20,Male,6.06,1.83,6.25,73.45,Casual,1.31,7.78,244.28,9.67,Low,30.14
3639,16,Male,0.4,4.87,6.64,99.03,RPG,4.97,4.3,318.72,1.66,Medium,80.75
3640,20,Female,4.43,5.88,7.28,82.28,Casual,1.34,7.78,257.06,9.48,Medium,71.68
3641,17,Female,2.36,4.14,4.34,95.56,FPS,0.09,5.16,283.72,4.93,Medium,61.96
3642,22,Female,1.07,3.18,7.91,82.8,RPG,4.81,5.77,303.74,7.15,Medium,73.03
3643,18,Male,6.17,7.05,6.56,67.6,RPG,1.12,7.76,247.64,9.51,Low,75.27733383777644
3644,19,Female,1.74,4.39,7.29,98.98,RPG,2.92,5.4,310.24,6.09,Medium,79.08
3645,18,Male,1.79,6.68,7.86,95.41,FPS,4.85,7.06,297.05,7.7,Medium,97.06
3646,18,Female,2.2,8.01,8.37,78.85,FPS,0.25,4.21,301.87,4.0,Medium,100.0
3647,19,Male,4.69,7.85,5.96,69.72,Casual,1.35,7.01,259.32,11.55,High,75.05
3648,20,Female,5.28,4.38,8.06,68.91,FPS,3.04,9.58,262.53,13.59,Low,56.15
3649,16,Male,0.14,6.11,5.29,92.24,FPS,3.81,5.0,330.31,2.17,Medium,74.52
3650,19,Male,1.93,5.05,7.3,62.76,Casual,4.04,4.35,295.69,7.24,Medium,77.38
3651,23,Female,3.45,8.84,4.51,85.52,RPG,4.42,6.25,282.11,7.21,High,78.1
3652,22,Male,2.66,8.91,4.1,85.61,Casual,0.84,7.36,282.22,9.85,High,86.48
3653,24,Female,7.07,4.09,4.48,67.3,RPG,1.85,9.5,241.02,15.62,Low,34.03235269194346
3654,20,Female,6.3,1.83,5.6,88.2,Casual,3.57,10.63,216.39,14.14,Low,23.93
3655,19,Female,5.01,2.51,4.16,88.22,RPG,3.58,6.8,243.62,10.47,Low,49.8972094872685
3656,23,Male,2.7,4.3,7.15,74.0,Casual,1.54,5.76,293.33,4.15,Medium,72.5
3657,24,Female,5.61,6.08,5.58,79.34,FPS,1.52,10.05,236.32,12.72,Low,50.4
3658,22,Female,6.75,6.91,7.68,93.31,FPS,1.6,10.05,234.11,12.91,Low,82.26101186135013
3659,22,Male,4.76,3.98,4.23,80.93,Casual,4.46,5.86,276.91,10.6,Medium,45.666515277131936
3660,20,Female,6.28,7.01,5.08,84.73,Casual,4.55,9.31,253.28,15.88,High,70.21112120909112
3661,19,Male,5.99,9.44,6.04,76.51,Casual,0.07,8.43,272.07,14.11,Low,81.56577854612104
3662,16,Male,4.57,6.87,5.91,65.98,FPS,1.63,6.08,265.91,8.47,Medium,63.11
3663,22,Male,2.5,2.43,4.65,99.92,RPG,1.96,3.55,289.17,4.99,Medium,62.7
3664,16,Male,5.97,6.22,8.97,81.26,FPS,4.91,7.2,248.46,13.11,Low,67.58
3665,16,Male,1.65,5.88,5.42,73.46,FPS,4.72,7.4,290.95,6.83,Medium,93.02392390435298
3666,20,Female,6.24,8.84,7.61,88.55,RPG,3.14,10.99,242.99,18.13,Low,86.48766053869787
3667,24,Female,6.44,4.15,5.1,84.83,Casual,0.23,12.14,230.11,16.98,Low,38.21
3668,21,Male,6.58,4.81,8.39,69.32,FPS,0.96,8.15,252.77,14.24,Low,58.06529505715372
3669,18,Female,3.78,6.39,5.94,95.08,FPS,2.17,7.63,282.02,9.69,Medium,88.39065812357094
3670,18,Female,1.54,5.72,8.5,62.84,FPS,4.8,2.96,289.92,3.09,Medium,91.91
3671,22,Female,0.8,7.47,5.71,84.23,Casual,0.47,1.93,303.75,2.17,High,91.72
3672,21,Female,5.95,1.36,4.04,79.12,RPG,3.96,9.28,252.51,15.0,Low,21.4
3673,24,Female,7.09,6.07,6.59,72.73,FPS,0.96,11.32,237.63,14.88,Low,43.2
3674,21,Male,5.21,2.1,6.62,93.06,Casual,2.54,6.53,246.98,11.9,Low,46.23
3675,20,Male,1.15,3.84,4.6,86.25,FPS,3.83,3.98,306.86,3.5,Medium,72.24
3676,22,Male,7.48,6.95,5.17,90.38,FPS,3.46,8.93,235.95,19.12,Low,44.69
3677,16,Female,7.91,2.42,7.92,76.59,FPS,3.88,10.72,231.08,17.82,Low,25.3
3678,22,Male,3.47,3.78,4.18,97.7,FPS,4.07,6.83,295.21,9.28,Medium,59.64
3679,18,Female,4.76,7.33,6.45,73.79,FPS,1.53,7.45,265.38,9.15,Medium,83.37
3680,24,Male,6.22,6.86,6.65,81.24,FPS,1.82,10.1,232.95,17.31,Low,67.03
3681,21,Female,5.89,1.82,7.44,97.35,RPG,4.08,9.81,238.67,14.75,Low,42.42
3682,24,Male,7.74,6.2,4.19,63.33,FPS,0.19,10.4,239.68,19.54,Low,31.32
3683,20,Male,0.92,2.33,6.93,64.35,FPS,2.57,3.87,325.07,2.95,Medium,58.51
3684,22,Male,4.65,3.27,4.02,99.77,FPS,4.6,7.86,263.85,10.9,Medium,46.13
3685,19,Male,5.54,5.13,5.33,98.86,FPS,4.43,8.42,257.34,9.78,Low,59.56
3686,22,Male,7.12,1.98,6.5,90.87,FPS,4.02,11.92,235.49,20.33,Low,30.9
3687,16,Female,6.99,9.94,8.56,79.37,FPS,0.11,8.69,233.14,15.57,Low,89.15537575782855
3688,22,Male,7.82,2.49,4.63,80.24,Casual,4.44,13.11,211.25,22.0,Low,8.3
3689,23,Male,4.1,8.03,4.85,70.29,RPG,4.56,6.76,275.57,8.83,High,70.99
3690,20,Female,6.65,8.47,7.35,77.31,Casual,3.32,11.27,258.02,16.55,Low,74.64291181274325
3691,17,Male,3.42,9.95,5.87,77.25,Casual,1.49,8.84,280.66,11.54,High,87.63
3692,20,Female,3.38,4.86,7.12,61.44,RPG,2.45,8.82,276.42,10.14,Medium,66.69
3693,21,Other,2.03,8.87,8.99,78.13,Casual,3.81,5.29,291.32,5.02,Medium,100.0
3694,17,Male,6.55,9.62,8.93,79.19,RPG,4.07,8.83,246.37,13.29,Low,91.60851790855456
3695,21,Male,7.89,2.56,5.77,86.63,RPG,1.72,11.92,236.83,17.1,Low,18.48
3696,21,Male,2.05,5.31,6.52,80.66,Casual,1.63,3.97,300.73,10.4,Medium,77.8
3697,16,Female,0.45,1.54,8.52,94.47,FPS,3.68,5.4,295.9,2.13,Medium,79.8334046449075
3698,16,Female,6.52,6.59,4.46,74.7,FPS,3.43,11.08,259.18,11.35,Low,48.69
3699,18,Female,4.96,6.23,6.26,76.39,FPS,2.57,9.94,268.81,12.48,Medium,59.43
3700,18,Female,7.68,2.84,5.89,82.86,Casual,2.1,10.85,226.04,16.99,Low,24.68
3701,19,Male,2.02,8.18,5.47,68.11,RPG,3.29,5.81,290.46,5.31,High,85.41
3702,17,Female,0.57,1.34,8.97,75.74,Casual,0.16,2.08,308.69,0.65,Medium,69.64
3703,24,Female,3.94,8.26,7.67,87.45,RPG,0.38,8.38,281.35,9.55,Medium,96.21
3704,22,Female,0.68,1.24,5.94,76.47,RPG,2.87,4.11,292.09,0.44,Medium,68.17
3705,22,Female,2.09,6.91,8.15,96.26,RPG,1.05,5.64,300.06,9.51,Medium,100.0
3706,21,Female,1.01,1.71,6.45,84.61,RPG,3.87,6.24,310.69,5.13,Medium,65.04
3707,18,Male,1.79,3.26,8.36,66.15,Casual,3.86,6.65,301.19,6.25,Medium,72.87
3708,21,Male,0.85,7.5,5.33,79.5,FPS,3.55,4.53,298.17,5.64,High,83.92
3709,23,Female,7.63,3.52,5.12,90.59,RPG,4.52,10.41,211.4,22.07,Low,22.07
3710,23,Male,2.23,5.6,5.24,85.73,FPS,0.7,5.46,315.68,5.27,Medium,74.98
3711,24,Female,3.55,9.24,6.69,95.41,RPG,1.3,6.3,278.73,9.09,Medium,98.96
3712,16,Male,7.19,1.45,5.46,90.0,RPG,1.26,8.95,253.08,16.86,Low,32.36
3713,16,Female,5.42,8.3,4.74,62.46,Casual,3.91,9.65,263.99,14.34,High,64.15807030325684
3714,18,Female,4.94,1.59,8.97,64.5,Casual,2.61,9.4,261.84,13.92,Medium,38.65
3715,18,Male,5.64,2.14,8.5,85.99,RPG,1.26,11.5,254.64,16.05,Low,47.1
3716,23,Female,6.63,2.07,7.18,69.54,FPS,0.68,9.91,251.24,14.08,Low,33.272891033045994
3717,16,Female,7.02,9.95,8.46,83.51,Casual,4.47,13.01,247.69,19.43,Low,95.34593616847731
3718,17,Female,5.14,2.62,8.68,91.69,FPS,3.46,7.08,263.08,11.03,Low,52.27
3719,17,Male,7.12,9.07,7.38,83.08,RPG,2.64,11.4,245.49,16.94,Low,75.08422924601614
3720,18,Male,4.28,9.92,6.59,76.62,FPS,4.83,10.25,280.04,12.77,Medium,93.3
3721,21,Male,2.22,4.45,8.41,85.85,FPS,4.25,6.42,296.66,5.12,Medium,76.64
3722,16,Male,7.04,6.68,6.84,65.74,RPG,0.89,10.3,229.48,16.58,Low,48.0
3723,17,Female,4.33,8.01,4.63,88.93,FPS,2.54,7.91,273.01,11.69,High,77.88
3724,16,Other,7.25,4.53,5.83,87.88,Casual,2.43,12.48,225.52,13.33,Low,38.05
3725,20,Female,0.32,2.46,6.23,80.58,RPG,4.22,6.02,312.36,6.29,Medium,60.29
3726,22,Female,3.18,4.9,8.68,71.15,RPG,0.75,6.45,285.82,6.36,Medium,71.71
3727,23,Female,7.58,7.95,7.3,91.9,FPS,2.26,12.44,228.25,18.14,Low,78.46560685387576
3728,16,Male,2.0,8.03,8.38,80.42,FPS,3.18,7.67,309.16,9.89,Medium,100.0
3729,22,Female,7.53,3.07,7.79,62.37,Casual,4.73,9.94,223.04,17.57,Low,25.16
3730,20,Male,7.63,2.57,5.55,96.74,Casual,4.5,11.1,207.16,19.08,Low,35.47861972906644
3731,16,Female,7.06,9.29,7.59,90.71,RPG,2.67,13.04,248.38,19.33,Low,89.09506562376205
3732,18,Male,4.51,1.4,4.98,83.39,RPG,3.03,7.28,266.36,9.42,Medium,40.96
3733,22,Male,5.18,7.61,6.04,77.47,RPG,4.26,9.28,258.79,10.34,Low,87.09320020549467
3734,16,Female,6.96,1.42,8.03,98.4,Casual,3.72,11.25,228.6,16.9,Low,39.27
3735,22,Female,6.21,8.54,7.06,91.0,Casual,4.4,7.98,226.64,14.73,Low,87.63938067395253
3736,20,Female,5.04,9.15,8.13,81.4,RPG,4.48,10.07,251.33,14.8,Low,95.45932719932284
3737,16,Female,7.86,3.68,5.27,86.13,Casual,4.16,10.92,231.38,18.81,Low,28.79
3738,16,Male,5.49,1.67,7.75,71.23,RPG,0.05,8.99,252.11,11.75,Low,40.57
3739,16,Female,7.8,5.33,5.01,67.83,FPS,1.55,12.01,223.07,19.46,Low,28.28
3740,24,Male,0.46,3.69,6.73,70.93,RPG,2.02,3.51,297.49,-1.76,Medium,69.56753371522323
3741,18,Female,1.11,4.75,6.17,71.73,RPG,3.39,3.74,324.79,6.08,Medium,78.89
3742,20,Female,3.61,6.98,6.78,89.59,FPS,1.53,7.34,276.09,7.31,Medium,84.1
3743,24,Male,3.08,2.89,4.68,65.6,RPG,1.62,5.81,306.46,5.7,Medium,38.14
3744,21,Female,6.26,4.21,5.81,91.1,RPG,2.0,9.43,248.55,19.08,Low,46.38
3745,24,Female,1.28,8.04,7.33,80.94,Casual,4.78,2.82,320.15,3.44,Medium,100.0
3746,23,Male,7.81,6.79,6.79,75.38,Casual,2.19,13.03,219.1,17.72,Low,50.189390786929785
3747,23,Female,2.52,3.94,6.74,72.02,Casual,0.7,5.58,274.62,4.26,Medium,75.41336208657823
3748,16,Female,3.43,6.98,6.55,80.53,FPS,0.03,4.84,276.98,8.45,Medium,96.00323037145546
3749,24,Female,2.2,7.89,8.72,72.7,RPG,1.18,7.15,299.2,8.46,Medium,100.0
3750,21,Male,4.63,6.33,8.67,77.18,RPG,4.69,5.73,271.13,9.11,Medium,66.52
3751,24,Male,0.47,3.16,5.8,89.56,FPS,4.77,4.47,318.31,-1.36,Medium,73.82
3752,18,Female,1.2,1.0,5.76,85.04,FPS,2.65,5.71,328.52,7.91,Medium,55.36
3753,18,Male,5.97,8.23,6.77,89.92,FPS,3.23,7.93,252.28,12.34,Low,78.65767779556447
3754,21,Other,1.49,8.4,4.48,88.52,FPS,3.98,3.15,299.02,3.19,High,100.0
3755,24,Male,1.88,7.28,5.52,92.6,Casual,0.28,3.45,295.1,4.47,High,94.48
3756,22,Female,6.34,1.69,5.15,68.07,FPS,1.87,12.31,235.87,14.05,Low,17.32
3757,18,Female,0.75,6.27,5.12,99.8,FPS,3.21,5.53,313.93,6.44,Medium,90.74
3758,18,Male,3.5,8.39,7.19,79.03,FPS,4.49,6.06,288.82,9.73,Medium,98.14
3759,17,Male,0.18,4.51,5.92,88.73,Casual,3.63,2.86,331.93,2.68,Medium,78.07
3760,24,Female,2.77,2.78,4.86,87.11,FPS,1.75,7.01,283.79,12.28,Medium,50.36
3761,18,Female,5.59,6.29,8.44,82.65,FPS,4.55,8.88,252.39,11.43,Low,70.32
3762,20,Male,0.72,8.44,8.37,99.83,FPS,3.32,3.08,304.94,5.17,Medium,100.0
3763,24,Female,7.11,1.44,8.31,68.69,FPS,4.15,8.4,244.36,10.42,Low,23.02
3764,23,Male,7.28,6.37,5.95,76.87,FPS,1.93,12.2,220.29,18.31,Low,51.26
3765,17,Male,0.84,6.79,4.28,65.11,Casual,0.01,6.28,302.7,8.92,Medium,82.55272926911232
3766,18,Female,7.93,6.42,4.53,67.27,FPS,0.83,9.96,183.26,14.78,Low,22.89
3767,17,Male,2.38,6.85,5.38,88.52,FPS,4.64,3.7,279.65,8.71,Medium,89.43
3768,23,Female,0.67,6.68,5.1,60.19,FPS,0.17,2.26,306.05,-0.63,Medium,79.12
3769,21,Male,0.04,2.17,8.37,95.59,Casual,2.98,3.11,314.41,5.77,Medium,80.43
3770,21,Male,3.27,3.11,8.93,85.33,FPS,2.05,5.77,267.81,6.87,Medium,69.66
3771,24,Male,5.04,6.57,8.08,77.64,Casual,2.15,6.41,248.22,9.28,Low,72.59
3772,23,Female,2.66,1.16,7.65,73.25,Casual,2.0,5.93,300.7,5.88,Medium,54.54
3773,19,Female,6.69,6.71,6.94,65.05,RPG,0.34,8.71,231.92,14.45,Low,59.76980482956508
3774,19,Female,5.73,6.99,7.85,96.86,Casual,0.61,7.06,233.15,11.82,Low,84.03
3775,24,Male,2.8,3.15,8.74,88.49,RPG,0.31,7.09,275.97,7.64,Medium,70.88
3776,16,Male,5.87,6.38,7.01,73.46,RPG,0.27,9.73,239.26,14.3,Low,69.01
3777,17,Female,7.52,5.81,4.77,62.84,RPG,0.43,12.65,229.06,18.08,Low,34.57
3778,17,Male,0.74,3.35,4.82,73.03,RPG,3.48,3.25,314.72,2.75,Medium,48.11
3779,21,Female,2.45,5.17,6.92,67.39,FPS,0.57,4.13,277.06,4.86,Medium,66.3
3780,19,Male,3.71,9.19,5.67,91.45,RPG,1.31,6.51,278.48,9.68,High,95.21
3781,18,Female,3.98,4.84,8.55,88.78,Casual,3.28,8.87,286.24,11.16,Medium,69.4
3782,18,Male,4.34,6.67,7.06,79.93,FPS,0.56,6.55,278.08,10.44,Medium,67.37
3783,18,Female,2.41,1.32,7.38,95.43,Casual,4.55,4.69,296.87,5.96,Medium,72.38248427722482
3784,21,Male,5.34,1.7,4.03,67.23,FPS,2.39,7.08,260.0,10.16,Low,13.87
3785,23,Male,5.16,1.73,6.49,78.08,Casual,4.82,11.09,254.91,13.43,Low,40.21
3786,22,Male,4.62,8.0,6.16,88.42,RPG,0.96,10.46,278.75,11.6,Medium,77.49
3787,19,Male,0.91,4.15,7.53,62.71,RPG,0.15,5.2,313.37,-0.17,Medium,75.61
3788,19,Male,3.82,3.05,5.91,74.91,Casual,2.95,5.89,266.12,10.67,Medium,50.81
3789,17,Female,2.85,7.73,8.88,82.87,Casual,1.64,7.68,284.29,8.63,Medium,86.77
3790,16,Female,3.93,2.53,7.35,74.67,FPS,2.86,7.85,266.08,9.78,Medium,49.82
3791,24,Female,7.37,3.22,7.3,79.21,Casual,2.37,12.12,230.17,18.16,Low,31.05
3792,17,Female,3.84,4.88,8.6,84.32,FPS,2.29,9.14,286.07,8.82,Medium,75.97
