student_id,cgpa,branch,college_tier,python_skill,dsa_skill,ml_skill,web_dev_skill,coding_score,communication_score
S4400,5.12,CSE,1,1,0,0,0,33.7,6.7
S4401,7.0,CSE,1,0,0,0,1,65.4,5.8
S4402,6.01,IT,1,0,1,1,0,52.5,9.3
S4403,9.23,ECE,1,1,1,0,0,95.2,9.6
S4404,6.7,EEE,2,0,0,1,0,56.3,4.3
S4405,9.77,IT,3,1,0,0,0,6.9,9.5
S4406,7.08,EEE,1,0,1,0,0,29.5,5.2
S4407,5.8,IT,2,0,1,0,0,13.7,5.4
S4408,9.57,Civil,2,1,0,0,1,98.3,9.4
S4409,5.23,Civil,1,1,1,0,0,39.0,7.1
S4410,5.94,IT,3,1,0,0,1,69.7,6.6
S4411,7.81,Civil,2,0,0,0,1,7.4,4.4
S4412,9.19,Civil,1,1,1,0,1,12.7,8.6
S4413,7.76,ECE,3,0,0,0,1,81.9,8.8
S4414,7.88,IT,1,0,0,1,0,62.0,9.0
S4415,7.72,EEE,1,1,1,1,1,32.8,8.1
S4416,9.08,Civil,2,1,0,1,0,62.4,6.1
S4417,5.79,ECE,1,1,1,0,0,78.6,9.8
S4418,7.23,ECE,1,1,0,0,0,86.0,7.5
S4419,5.95,Civil,1,1,1,1,1,7.9,8.4
S4420,8.33,EEE,3,1,1,1,0,26.2,4.1
S4421,9.26,EEE,1,1,0,1,0,72.6,6.9
S4422,6.03,CSE,1,0,1,0,0,69.2,9.4
S4423,8.93,Mechanical,3,1,1,0,1,37.8,8.6
S4424,9.52,IT,3,0,0,1,1,72.1,4.6
S4425,5.66,IT,1,1,0,1,0,61.7,7.4
S4426,8.53,ECE,3,0,1,0,1,59.1,8.4
S4427,8.5,EEE,2,1,1,1,0,63.4,7.8
S4428,9.68,Mechanical,2,1,0,0,0,57.8,5.7
S4429,6.84,ECE,2,0,1,0,1,42.9,9.0
S4430,5.33,CSE,2,1,1,0,1,93.2,5.6
S4431,5.52,Civil,2,0,1,1,1,88.6,5.9
S4432,5.6,CSE,2,1,0,0,0,25.6,7.2
S4433,8.11,IT,2,1,1,1,1,92.9,8.6
S4434,7.77,Civil,1,0,1,0,0,55.0,5.4
S4435,6.84,EEE,1,1,0,0,0,83.7,5.3
S4436,8.85,Mechanical,3,0,0,1,1,12.0,7.7
S4437,8.69,Civil,2,1,0,0,1,32.1,5.7
S4438,9.69,IT,3,1,1,0,0,66.4,6.5
S4439,9.48,IT,2,0,1,0,1,87.8,5.0
S4440,9.4,ECE,3,1,1,1,0,27.3,8.8
S4441,9.51,Mechanical,1,1,1,0,0,0.3,9.5
S4442,5.65,Civil,2,1,0,0,1,57.5,6.1
S4443,9.07,EEE,3,1,1,0,1,63.4,5.7
S4444,6.16,ECE,2,0,1,1,1,1.1,5.7
S4445,7.18,CSE,3,1,1,1,0,12.6,8.6
S4446,9.97,Mechanical,1,1,1,0,1,73.7,7.7
S4447,9.54,EEE,3,0,0,0,0,96.2,4.5
S4448,9.52,ECE,1,1,0,0,0,26.5,8.9
S4449,8.88,EEE,3,1,0,0,0,76.6,7.4
S4450,7.48,EEE,3,0,1,0,0,90.3,6.0
S4451,7.18,IT,3,1,1,0,1,9.7,8.0
S4452,5.7,Mechanical,3,1,0,0,0,39.5,4.7
S4453,7.81,ECE,2,1,0,1,0,0.8,5.4
S4454,7.73,CSE,2,1,0,0,1,26.1,6.7
S4455,7.64,EEE,1,1,0,1,1,28.1,8.6
S4456,9.06,ECE,3,1,0,0,0,12.3,9.2
S4457,7.15,CSE,2,1,0,1,0,7.3,9.5
S4458,6.03,CSE,2,1,0,1,0,3.5,6.7
S4459,6.43,Civil,1,1,0,0,1,46.0,4.1
S4460,9.08,ECE,1,1,1,1,1,42.6,8.0
S4461,7.21,ECE,3,1,1,0,1,33.1,8.3
S4462,7.38,CSE,3,1,1,1,0,60.7,9.4
S4463,9.86,IT,3,1,1,0,1,99.5,7.8
S4464,7.49,EEE,3,1,1,0,1,64.0,7.2
S4465,9.22,ECE,1,1,0,1,0,59.9,8.2
S4466,7.23,EEE,2,1,1,0,1,43.8,6.2
S4467,6.51,Civil,3,0,0,1,0,25.5,4.9
S4468,6.59,EEE,2,1,1,0,1,41.1,7.9
S4469,7.71,ECE,2,1,1,0,0,39.8,7.4
S4470,6.32,IT,3,1,1,0,0,67.0,5.5
S4471,7.17,Civil,2,0,1,1,0,21.8,5.9
S4472,6.32,Civil,1,1,1,1,0,31.9,4.0
S4473,9.53,IT,2,1,1,0,0,82.1,6.4
S4474,6.01,ECE,2,1,1,1,1,5.8,9.0
S4475,8.62,ECE,3,0,1,0,0,25.2,8.4
S4476,9.38,Civil,2,0,1,0,1,25.7,5.3
S4477,7.4,EEE,2,1,1,1,0,30.5,7.1
S4478,6.57,IT,3,1,1,0,0,4.8,6.8
S4479,6.9,Civil,2,1,0,0,0,2.2,8.9
S4480,7.99,EEE,2,0,1,0,1,27.4,8.5
S4481,7.06,EEE,2,1,1,0,1,44.8,6.8
S4482,7.83,EEE,1,1,0,1,1,73.2,5.8
S4483,5.24,EEE,1,1,0,0,0,48.1,7.6
S4484,7.92,Mechanical,2,1,1,0,1,24.9,8.5
S4485,9.13,Mechanical,3,1,1,0,0,72.5,5.4
S4486,5.98,IT,3,0,1,0,1,30.2,5.3
S4487,8.64,CSE,2,1,1,0,0,12.8,4.4
S4488,9.16,EEE,3,0,1,0,0,90.2,5.4
S4489,7.05,CSE,2,0,1,0,0,98.0,7.9
S4490,8.21,CSE,1,1,1,0,0,1.1,4.5
S4491,7.51,ECE,3,0,0,0,0,77.1,4.6
S4492,5.28,CSE,2,0,0,0,0,66.8,5.4
S4493,8.27,Mechanical,1,1,0,0,0,29.9,9.7
S4494,8.0,Mechanical,2,1,1,0,0,39.2,4.7
S4495,6.89,CSE,1,1,0,1,0,90.7,6.7
S4496,8.49,Civil,1,1,1,0,0,54.7,5.0
S4497,8.27,Mechanical,3,0,1,0,1,93.4,8.0
S4498,5.35,IT,1,1,0,1,0,55.6,6.3
S4499,9.83,ECE,3,1,1,0,0,38.6,9.3
S4500,7.77,Civil,1,0,0,1,1,94.7,5.9
S4501,8.47,Mechanical,3,1,0,0,0,73.9,5.3
S4502,5.39,CSE,1,1,0,1,0,47.5,9.6
S4503,5.15,IT,3,0,0,1,0,45.3,8.9
S4504,9.78,Mechanical,1,1,0,0,0,97.9,5.5
S4505,8.54,IT,1,1,1,0,1,33.6,9.5
S4506,7.96,CSE,3,0,1,0,1,30.2,6.7
S4507,7.1,EEE,1,1,0,1,1,30.0,8.7
S4508,7.5,ECE,2,0,0,0,1,69.5,7.9
S4509,9.71,IT,1,1,1,0,0,74.7,9.9
S4510,7.13,Mechanical,3,1,0,0,1,77.8,4.1
S4511,6.23,Civil,3,1,1,1,0,63.8,8.2
S4512,5.37,EEE,1,0,0,0,0,45.0,6.4
S4513,5.58,IT,1,0,0,0,0,2.7,8.2
S4514,6.37,IT,3,1,0,0,1,99.3,4.1
S4515,9.61,EEE,2,0,1,0,0,44.6,8.2
S4516,9.78,ECE,2,1,0,0,0,62.5,6.8
S4517,7.82,Mechanical,2,1,1,0,1,7.4,7.6
S4518,7.72,ECE,3,1,1,0,1,21.1,5.5
S4519,6.57,EEE,2,1,0,0,1,42.6,8.7
S4520,8.7,EEE,2,1,0,0,0,13.9,5.9
S4521,5.74,IT,1,1,0,0,1,89.9,6.1
S4522,5.43,EEE,1,0,1,0,0,18.4,6.9
S4523,5.86,CSE,3,1,0,0,1,48.4,4.9
S4524,8.51,ECE,1,1,1,0,1,26.8,7.6
S4525,8.74,CSE,2,0,1,0,1,76.2,4.2
S4526,7.38,EEE,3,1,0,0,0,8.5,10.0
S4527,7.18,ECE,1,1,1,0,0,91.3,9.6
S4528,5.37,ECE,3,1,1,0,1,90.4,7.2
S4529,9.92,ECE,3,0,1,0,0,46.5,8.6
S4530,5.45,Mechanical,2,1,0,0,0,21.3,5.3
S4531,5.93,Mechanical,1,0,1,0,0,38.5,8.1
S4532,9.48,Civil,1,0,1,0,1,15.0,8.6
S4533,6.02,Civil,3,1,0,0,1,42.6,8.5
S4534,7.56,EEE,3,1,1,0,1,0.1,4.0
S4535,5.83,ECE,3,0,1,0,1,23.2,7.9
S4536,5.13,EEE,1,1,0,0,1,69.8,7.6
S4537,5.22,EEE,2,1,0,0,1,73.0,7.0
S4538,5.47,Mechanical,3,0,1,0,1,99.4,6.6
S4539,9.39,IT,3,1,1,1,0,30.4,5.1
S4540,7.34,ECE,3,1,1,0,0,48.7,7.3
S4541,5.15,Mechanical,3,1,1,0,1,12.6,6.7
S4542,6.09,CSE,1,1,1,1,0,74.3,7.0
S4543,7.92,Civil,1,0,1,1,0,42.2,8.8
S4544,5.95,CSE,3,0,0,0,0,24.2,8.0
S4545,7.24,CSE,2,1,0,1,1,34.3,8.8
S4546,8.74,ECE,1,0,0,0,0,61.0,4.6
S4547,5.02,CSE,1,1,1,0,1,81.9,5.3
S4548,5.15,EEE,1,1,0,0,0,14.0,4.9
S4549,5.28,Mechanical,2,0,1,0,0,4.3,7.6
S4550,5.93,CSE,3,1,0,1,0,54.8,9.6
S4551,7.87,EEE,2,1,0,0,0,2.7,7.6
S4552,6.03,IT,2,1,0,0,1,44.5,5.3
S4553,7.36,Civil,2,1,0,1,1,64.1,9.5
S4554,5.48,IT,3,1,0,0,0,52.0,5.8
S4555,5.26,IT,2,1,1,0,0,39.4,7.0
S4556,9.71,EEE,3,0,0,0,0,96.1,6.3
S4557,6.34,ECE,1,0,1,0,1,66.9,4.4
S4558,7.17,Civil,1,0,1,0,1,3.3,5.6
S4559,9.3,Mechanical,1,1,0,0,1,74.1,6.9
S4560,5.88,Mechanical,1,0,1,1,0,16.7,9.8
S4561,8.49,IT,1,0,0,0,0,20.2,5.0
S4562,9.83,CSE,2,0,1,0,1,74.2,9.6
S4563,8.88,Mechanical,3,0,0,0,1,20.4,4.4
S4564,7.07,CSE,2,1,1,1,1,14.1,5.8
S4565,6.17,Civil,3,1,1,0,1,67.9,6.4
S4566,9.6,IT,1,1,0,0,1,86.1,6.3
S4567,9.0,Mechanical,2,0,1,0,0,53.2,7.5
S4568,7.38,Mechanical,3,0,1,1,0,11.5,4.0
S4569,9.98,CSE,2,0,1,1,1,32.1,4.6
S4570,7.19,Civil,2,1,0,1,0,58.1,6.3
S4571,7.05,Mechanical,1,1,0,1,0,36.7,9.6
S4572,8.58,Mechanical,2,0,1,1,0,56.2,5.3
S4573,5.85,CSE,2,0,1,0,0,51.0,7.8
S4574,9.11,CSE,3,0,1,0,0,90.5,6.2
S4575,5.14,CSE,1,1,1,0,0,48.1,9.1
S4576,8.07,ECE,2,0,1,0,0,38.7,4.6
S4577,5.3,Civil,2,1,0,0,0,47.6,8.6
S4578,8.63,IT,2,0,0,1,0,3.8,7.4
S4579,5.15,Mechanical,3,0,0,0,0,19.9,6.9
S4580,7.84,IT,3,1,1,0,0,14.9,7.2
S4581,5.05,Mechanical,3,1,1,0,0,31.7,6.8
S4582,8.3,ECE,2,1,0,1,1,75.6,5.3
S4583,7.51,Mechanical,3,1,0,0,0,70.2,8.7
S4584,8.65,Mechanical,2,0,0,0,0,29.3,6.7
S4585,9.71,ECE,3,0,1,0,1,89.6,8.6
S4586,9.31,CSE,2,1,1,0,1,0.8,9.0
S4587,5.66,ECE,1,1,0,1,0,33.6,6.5
S4588,8.19,CSE,1,1,0,0,1,41.1,5.5
S4589,8.33,Mechanical,3,1,1,1,1,20.1,6.7
S4590,6.61,Civil,1,1,1,0,0,39.7,8.0
S4591,7.46,EEE,1,0,1,0,0,12.8,10.0
S4592,9.14,ECE,1,1,0,1,1,27.5,4.5
S4593,5.46,Mechanical,3,0,1,0,0,7.4,9.4
S4594,8.05,Mechanical,1,1,1,0,1,23.3,6.7
S4595,5.27,IT,2,1,1,0,1,1.5,7.8
S4596,9.47,CSE,1,0,0,1,0,59.0,7.4
S4597,8.04,Mechanical,1,1,0,1,1,36.9,8.7
S4598,9.55,EEE,2,1,1,0,0,99.4,8.5
S4599,6.56,IT,1,1,1,0,0,13.0,5.4
S4600,7.27,CSE,1,0,1,1,0,94.7,9.6
S4601,7.01,Mechanical,3,0,1,1,0,25.1,5.3
S4602,7.88,Civil,3,1,1,1,0,14.3,8.9
S4603,7.85,Mechanical,2,1,1,0,0,60.0,8.9
S4604,6.14,EEE,2,1,1,0,0,54.4,5.9
S4605,7.68,EEE,3,0,0,0,1,82.6,4.7
S4606,6.25,Mechanical,1,1,0,0,0,81.6,5.8
S4607,7.1,EEE,1,0,1,0,0,30.1,4.3
S4608,5.77,Mechanical,2,1,1,0,1,55.6,7.5
S4609,5.22,IT,2,0,1,0,0,67.5,7.5
S4610,9.29,CSE,1,0,1,0,0,8.4,4.9
S4611,7.09,CSE,3,1,1,1,1,18.6,6.4
S4612,7.11,IT,2,1,0,0,0,83.9,8.5
S4613,7.19,CSE,3,1,1,1,0,68.9,6.5
S4614,8.87,IT,1,1,1,1,1,2.0,9.7
S4615,9.75,CSE,1,1,1,0,1,6.9,5.3
S4616,5.3,IT,2,1,0,0,0,21.9,5.2
S4617,8.11,ECE,2,1,0,0,0,56.3,8.5
S4618,7.4,ECE,1,1,0,0,0,44.6,4.3
S4619,7.35,EEE,3,0,1,0,0,98.4,8.1
S4620,5.66,Civil,1,1,0,0,0,4.5,4.7
S4621,7.87,ECE,3,0,1,0,0,98.4,6.3
S4622,9.04,EEE,3,1,0,0,0,15.4,8.5
S4623,9.46,Civil,2,1,1,0,0,59.4,4.6
S4624,6.37,EEE,3,1,1,0,1,91.1,8.4
S4625,8.42,ECE,3,1,0,0,1,53.8,6.4
S4626,8.92,Civil,1,1,0,1,0,82.2,7.3
S4627,5.77,ECE,3,1,1,0,1,52.1,7.3
S4628,7.06,CSE,2,1,1,1,0,70.3,5.9
S4629,9.19,Civil,3,1,1,0,1,3.5,6.1
S4630,6.34,ECE,1,1,1,0,0,67.5,6.5
S4631,9.86,IT,3,1,0,1,0,28.9,8.1
S4632,7.21,ECE,3,1,1,0,1,52.7,9.0
S4633,5.21,CSE,2,1,1,0,0,87.1,7.9
S4634,9.6,CSE,1,1,1,1,1,45.7,7.2
S4635,8.46,Civil,2,1,1,0,0,68.0,7.1
S4636,9.09,CSE,2,0,1,1,0,69.0,9.0
S4637,9.06,ECE,2,0,1,1,0,56.6,7.0
S4638,9.35,ECE,1,0,0,1,1,99.1,8.2
S4639,6.06,ECE,3,0,1,0,0,83.1,4.6
S4640,9.46,EEE,1,0,0,0,0,15.4,9.9
S4641,9.47,EEE,2,1,0,1,1,82.6,6.5
S4642,5.84,IT,1,1,1,0,1,79.0,9.5
S4643,9.19,IT,3,1,1,1,0,4.8,4.4
S4644,9.93,Mechanical,1,0,1,0,1,17.9,9.0
S4645,5.53,CSE,3,0,1,0,0,75.8,8.9
S4646,9.56,ECE,1,0,0,0,0,23.2,5.8
S4647,5.21,Mechanical,2,1,1,0,1,12.0,8.5
S4648,5.02,Mechanical,1,0,1,0,0,44.7,4.6
S4649,8.33,ECE,3,1,1,1,1,27.5,7.1
S4650,8.66,EEE,3,0,1,1,0,27.5,6.8
S4651,7.24,CSE,3,1,1,1,0,5.7,8.0
S4652,8.21,Civil,3,1,1,0,1,72.5,7.5
S4653,6.8,Mechanical,2,1,1,0,1,74.0,9.7
S4654,5.43,Mechanical,3,1,1,0,0,70.2,8.2
S4655,5.17,Mechanical,3,1,0,0,0,70.6,6.3
S4656,7.91,IT,2,0,1,0,1,75.5,6.1
S4657,9.72,Civil,1,1,0,1,0,98.0,9.8
S4658,7.31,CSE,2,0,0,1,0,72.8,5.9
S4659,9.82,CSE,1,1,1,0,1,52.0,9.7
S4660,5.63,ECE,3,1,1,0,1,11.9,4.4
S4661,8.72,CSE,3,0,1,1,0,50.8,5.4
S4662,8.97,ECE,2,1,1,0,1,87.1,4.3
S4663,6.27,Civil,3,1,0,1,0,87.2,6.4
S4664,8.49,CSE,2,0,1,0,0,40.8,6.9
S4665,7.74,ECE,1,1,1,0,1,34.8,5.1
S4666,5.29,EEE,1,1,0,0,0,24.3,4.0
S4667,6.36,CSE,2,1,0,0,0,83.4,4.7
S4668,7.14,CSE,2,1,1,0,1,67.0,9.0
S4669,9.09,Civil,3,1,1,0,0,9.8,8.0
S4670,7.81,EEE,1,0,1,0,1,42.6,9.7
S4671,9.92,ECE,3,1,0,0,0,3.9,8.2
S4672,9.98,CSE,2,1,1,0,1,59.6,4.6
S4673,5.3,ECE,2,1,0,0,0,60.4,5.4
S4674,6.32,EEE,1,1,0,1,1,50.4,5.6
S4675,7.89,Civil,1,1,0,0,0,13.2,4.2
S4676,7.38,IT,3,1,0,0,0,76.9,5.5
S4677,6.26,Civil,1,0,1,0,0,66.8,6.2
S4678,9.67,CSE,3,1,0,0,1,97.4,5.5
S4679,9.19,IT,3,0,1,0,1,42.7,8.1
S4680,5.92,Mechanical,2,1,1,0,0,8.7,9.8
S4681,5.49,CSE,3,1,1,1,0,2.3,4.2
S4682,6.63,CSE,3,1,0,0,0,16.5,6.7
S4683,7.81,ECE,2,1,0,1,0,55.3,7.5
S4684,7.39,Civil,2,1,0,0,1,34.2,9.2
S4685,8.68,Mechanical,1,1,1,0,0,84.2,8.9
S4686,8.99,CSE,1,1,0,1,0,67.7,7.2
S4687,7.2,CSE,3,1,0,0,0,87.0,5.7
S4688,9.76,CSE,1,1,1,0,0,73.4,6.1
S4689,9.7,ECE,3,0,1,0,0,94.8,6.5
S4690,9.21,Civil,2,0,0,0,1,69.3,6.5
S4691,8.66,Civil,2,1,1,0,0,45.9,4.4
S4692,5.69,IT,1,1,1,0,0,91.2,7.0
S4693,5.39,Mechanical,2,1,1,1,0,37.9,4.1
S4694,6.41,EEE,3,0,0,0,0,84.8,6.2
S4695,7.69,EEE,2,0,1,0,0,82.5,7.2
S4696,9.66,IT,2,1,0,0,0,51.8,7.0
S4697,9.15,ECE,1,1,0,0,0,86.2,5.4
S4698,5.6,CSE,3,1,0,1,1,50.8,6.5
S4699,6.23,ECE,3,1,1,1,0,20.7,4.1
S4700,8.9,IT,2,0,0,0,1,88.5,7.5
S4701,5.33,Civil,3,1,1,0,0,84.0,4.9
S4702,8.88,EEE,3,1,1,0,0,62.2,8.0
S4703,8.08,CSE,1,1,0,0,0,95.7,6.9
S4704,6.73,Mechanical,3,1,1,1,0,44.7,6.3
S4705,5.88,CSE,3,1,0,0,0,46.5,7.8
S4706,8.31,CSE,3,0,1,0,1,61.5,7.9
S4707,5.93,Civil,3,1,0,0,0,53.0,4.7
S4708,6.59,Mechanical,2,1,0,0,0,44.8,6.8
S4709,6.94,ECE,1,1,0,0,0,4.3,5.2
S4710,7.26,IT,2,0,0,0,0,44.6,4.8
S4711,9.54,IT,2,0,0,0,1,39.0,6.9
S4712,8.59,EEE,2,1,1,0,0,33.8,8.0
S4713,8.17,Civil,1,0,1,1,0,51.3,4.1
S4714,5.65,Civil,2,0,0,1,1,45.1,6.6
S4715,9.23,CSE,2,0,1,1,1,99.8,7.3
S4716,9.0,ECE,3,1,1,0,1,41.6,6.2
S4717,10.0,Mechanical,1,1,0,1,0,60.8,9.6
S4718,5.98,EEE,1,1,0,0,0,88.8,4.1
S4719,5.75,Mechanical,1,1,1,0,1,0.7,7.9
S4720,8.28,Civil,3,1,1,1,0,13.7,5.1
S4721,6.31,Mechanical,2,1,1,0,0,40.9,8.3
S4722,5.82,ECE,2,1,1,1,1,57.6,9.0
S4723,7.35,CSE,2,1,1,0,1,40.9,6.4
S4724,5.64,EEE,3,1,1,1,0,51.2,8.3
S4725,8.26,Mechanical,2,1,0,1,0,28.3,8.2
S4726,6.88,IT,2,1,1,0,0,9.7,5.4
S4727,9.57,CSE,1,1,1,0,1,58.8,6.1
S4728,8.94,EEE,2,0,1,0,0,94.1,5.6
S4729,5.05,Civil,1,1,0,0,0,95.7,5.1
S4730,5.41,CSE,2,1,1,0,0,9.3,5.4
S4731,8.65,Civil,1,0,0,0,0,8.1,9.3
S4732,5.21,IT,3,0,1,0,0,51.4,8.4
S4733,7.39,EEE,2,1,1,0,1,37.7,5.6
S4734,5.49,EEE,3,0,1,0,0,50.8,5.0
S4735,5.41,Mechanical,1,1,0,0,0,19.9,4.2
S4736,7.2,CSE,2,0,0,0,0,54.7,5.5
S4737,9.64,ECE,3,1,0,0,0,58.4,7.8
S4738,8.7,Civil,1,1,1,1,1,86.2,5.8
S4739,8.96,Civil,2,1,1,1,0,48.8,7.5
S4740,6.44,EEE,3,1,0,0,1,18.3,9.6
S4741,6.56,EEE,3,0,1,0,0,18.6,5.5
S4742,5.5,EEE,2,1,1,1,1,46.4,4.9
S4743,6.32,Civil,1,1,0,0,0,49.0,6.8
S4744,5.12,Civil,3,0,1,1,0,11.3,4.0
S4745,5.9,IT,1,1,0,0,0,29.2,4.4
S4746,5.12,Mechanical,3,0,1,0,1,5.1,4.0
S4747,9.0,Civil,3,0,0,1,0,71.3,10.0
S4748,6.67,EEE,2,1,0,0,0,12.8,8.1
S4749,8.05,IT,3,1,1,0,1,50.6,7.1
S4750,5.52,CSE,1,1,0,0,0,28.5,4.2
S4751,9.53,EEE,2,1,1,0,0,68.7,8.9
S4752,9.86,Mechanical,3,1,0,0,0,2.0,6.4
S4753,9.94,ECE,2,1,1,1,0,37.4,8.1
S4754,8.21,ECE,1,0,1,0,0,26.1,5.2
S4755,7.13,IT,1,0,1,0,0,16.9,5.4
S4756,9.89,Civil,3,1,1,0,1,25.6,7.1
S4757,7.12,EEE,3,1,0,1,0,87.7,5.8
S4758,6.58,Mechanical,3,1,1,0,1,90.6,6.5
S4759,7.99,CSE,2,1,0,1,1,60.1,7.4
S4760,9.05,IT,1,0,1,1,0,69.0,9.5
S4761,9.27,ECE,2,1,1,0,0,16.1,6.3
S4762,8.43,IT,1,0,1,0,1,31.8,5.9
S4763,5.2,ECE,3,1,1,0,0,26.0,9.4
S4764,8.0,IT,3,0,0,0,0,11.3,5.8
S4765,5.51,ECE,1,1,1,0,1,64.2,5.2
S4766,6.49,IT,3,1,0,0,0,56.6,7.1
S4767,5.87,Mechanical,1,1,1,0,0,43.4,7.7
S4768,5.63,Mechanical,1,0,1,0,0,17.7,8.8
S4769,5.71,CSE,2,1,0,1,0,80.7,7.8
S4770,7.33,ECE,1,1,1,0,0,9.4,6.9
S4771,6.26,Mechanical,2,1,1,0,1,42.1,7.9
S4772,5.5,Mechanical,1,1,0,0,1,14.4,5.5
S4773,6.23,ECE,1,1,1,0,0,21.8,5.5
S4774,8.07,EEE,2,1,0,0,0,93.4,7.2
S4775,9.46,ECE,1,0,0,0,1,52.0,4.4
S4776,8.57,ECE,3,1,0,0,1,81.2,9.8
S4777,5.38,ECE,1,1,0,1,0,58.0,4.1
S4778,8.91,Civil,1,1,1,0,0,83.3,6.8
S4779,7.5,IT,3,1,0,1,0,94.3,8.0
S4780,5.18,ECE,2,0,1,0,0,97.7,5.5
S4781,5.5,Civil,3,0,0,0,1,36.1,4.8
S4782,9.37,ECE,1,1,0,1,0,6.7,7.4
S4783,5.32,CSE,3,0,1,0,0,49.6,7.8
S4784,6.0,IT,3,1,0,0,0,39.3,4.4
S4785,7.59,Civil,3,1,1,0,0,7.4,4.8
S4786,8.62,IT,1,1,1,0,1,94.1,8.5
S4787,6.71,IT,3,1,1,0,0,43.6,5.2
S4788,9.06,ECE,2,1,0,0,1,19.0,9.0
S4789,9.87,EEE,1,0,0,0,0,20.5,6.8
S4790,5.73,Civil,2,1,0,1,0,28.7,7.6
S4791,6.41,IT,1,0,0,0,0,29.8,6.2
S4792,7.42,Civil,1,0,1,0,0,3.9,7.4
S4793,9.78,CSE,2,0,1,0,1,16.4,7.0
S4794,7.51,CSE,2,1,0,0,1,48.3,6.3
S4795,9.74,Civil,1,1,1,0,0,51.3,5.2
S4796,7.2,EEE,3,0,0,0,1,52.2,7.9
S4797,8.27,Mechanical,2,0,1,0,0,28.1,8.5
S4798,7.44,Civil,2,0,1,1,0,11.6,4.5
S4799,9.93,Mechanical,3,0,0,0,0,67.9,5.9
S4800,5.4,ECE,1,0,1,0,0,77.5,9.8
S4801,7.53,Civil,2,0,1,0,0,65.6,5.7
S4802,7.88,Civil,2,1,0,0,0,41.2,6.9
S4803,9.66,Mechanical,2,1,0,1,1,19.7,6.3
S4804,8.52,CSE,1,1,1,1,0,83.2,5.2
S4805,5.23,ECE,2,1,1,1,1,27.2,6.8
S4806,7.22,ECE,1,1,1,0,0,37.5,5.9
S4807,9.26,CSE,1,1,1,1,0,10.2,9.5
S4808,5.84,ECE,3,1,0,0,1,28.7,5.2
S4809,9.47,ECE,3,1,1,0,0,55.3,5.8
S4810,6.9,Civil,1,0,0,0,0,47.7,9.4
S4811,9.81,EEE,3,1,0,1,0,60.0,8.5
S4812,9.87,Civil,1,0,0,0,1,3.7,9.9
S4813,5.79,ECE,2,0,1,1,0,74.6,5.5
S4814,9.39,EEE,1,1,1,0,0,5.9,6.6
S4815,5.79,ECE,3,1,0,0,0,43.8,8.8
S4816,9.87,ECE,2,1,1,1,1,36.7,4.7
S4817,8.47,EEE,2,1,0,0,0,11.2,5.7
S4818,7.29,EEE,2,1,1,0,0,69.0,4.8
S4819,9.79,ECE,2,0,0,0,1,99.4,5.0
S4820,8.27,ECE,3,1,1,0,0,2.9,6.7
S4821,9.03,ECE,2,0,0,0,0,61.1,5.5
S4822,7.29,IT,3,0,1,0,0,41.2,6.6
S4823,6.79,IT,3,1,1,1,1,29.0,6.1
S4824,6.59,Civil,1,1,1,0,0,37.1,5.0
S4825,9.92,IT,3,0,1,1,1,31.7,4.7
S4826,8.43,Civil,1,1,1,0,0,32.0,8.4
S4827,5.27,CSE,3,1,1,0,0,30.0,6.2
S4828,7.17,ECE,3,1,1,0,0,95.2,5.5
S4829,6.64,Civil,1,1,0,0,0,89.2,9.7
S4830,8.49,ECE,3,1,1,0,0,49.0,4.9
S4831,8.81,IT,3,0,1,0,1,89.8,6.9
S4832,5.96,Civil,1,1,1,0,0,89.0,7.7
S4833,7.59,IT,2,1,1,0,0,21.5,6.3
S4834,6.8,EEE,1,0,1,0,0,46.9,9.5
S4835,5.44,CSE,1,1,1,0,0,96.4,9.7
S4836,7.2,Mechanical,1,1,0,0,1,95.2,4.8
S4837,6.41,EEE,1,1,0,0,0,79.7,9.6
S4838,7.29,ECE,2,1,0,0,1,32.7,5.0
S4839,7.71,CSE,1,0,0,0,0,33.3,6.1
S4840,9.5,CSE,2,1,1,0,1,71.0,8.9
S4841,8.92,EEE,3,0,1,0,1,26.0,9.1
S4842,9.0,IT,3,0,1,1,1,46.7,8.8
S4843,7.14,CSE,1,1,0,1,0,26.2,7.6
S4844,5.28,Mechanical,3,1,0,0,0,24.7,4.9
S4845,6.3,Civil,3,1,0,0,0,50.2,6.0
S4846,7.3,EEE,1,1,1,0,1,0.0,7.3
S4847,9.94,Civil,3,0,0,0,0,3.3,7.2
S4848,7.11,Mechanical,1,0,1,0,0,50.1,6.4
S4849,9.99,Civil,3,1,1,1,1,10.4,7.2
S4850,8.33,IT,3,1,0,0,1,30.1,4.5
S4851,7.41,ECE,2,1,1,0,1,79.7,7.5
S4852,6.96,ECE,2,0,0,1,0,24.2,7.7
S4853,8.76,IT,1,0,0,0,0,74.0,9.9
S4854,9.09,Civil,3,1,0,0,0,88.2,4.9
S4855,9.11,EEE,2,0,1,0,0,56.7,8.9
S4856,5.21,CSE,1,1,1,0,1,37.9,7.7
S4857,8.01,Mechanical,2,1,1,1,0,1.9,4.8
S4858,7.94,ECE,3,1,1,1,0,0.8,4.2
S4859,8.13,EEE,1,1,0,0,0,11.3,5.0
S4860,9.22,Civil,2,0,1,0,0,25.9,6.4
S4861,6.26,ECE,3,1,0,0,0,98.8,4.2
